"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"263","UKD6",1905,927597,422587,130,7.6,8.5,11.8,11.3,12.2,18.9,14.2,15.6,24.8,3,15,68,219,2,12,46,134,1,4,14,37,118736,2584918,5828845,13724010,112400,2557031,5661215,13124588,385032,2470967,5003535,11210704,3.16457233044092,3.71277893309272,6.86394910720927,10.2023022929138,11.1141421328443,16.3559736609756,13.1205242147182,13.9909583579938,21.974486873071,3.5956088689377,16.2844618945512,72.6103394038575,210.875034093469,3.02737395657813,12.0335102420555,49.3975853738207,128.991860689502,NA,NA,14.8301719388916,36.2409968984376,998587.307576458,2635157.91811746,6480812.23394534,13506804.3675411,994673.801922602,2607506.74527624,6322877.84755664,12936303.9988831,NA,NA,5674055.11068492,11141142.2551593,5,5.4,7.1,9,9.8,13.2,11.7,12.8,18.5,2,12,58,190,1,8,40,119,1,2,12,34,52721,862557,5380807,12906387,48215,844591,5238749,12377198,68469,1205880,4608562,10515476,10.9,12.2,16.8,14.9,15.9,24.7,17.7,19.4,30.3,4,18,79,241,3,14,54,143,2,6,16,40,1237071,3908799,7461532,14579033,1237071,3888355,7305712,13899766,2326090,3790566,6564185,11901708
"264","UKD7",680,1510255,1323073,373,0,0,0,9.2,9.8,13.2,12.4,13.2,18.4,4,15,61,148,3,12,42,95,2,5,13.5,27,1207199,2840278,5505298,9442235,1207199,2818886,5387872,8991720,1205880,2710750.5,4777352,7529225,0.529799007452384,0.571058529850919,0.912091666639078,11.4273385620309,11.9910817709592,14.9416771339939,14.6609679160142,14.9972516561773,19.7444583861666,2.9923781083327,13.9346799050491,60.4453287689827,151.038008813081,2.74245144031968,10.935714167475,42.3150514317119,95.912445911452,NA,4.87218847148329,13.0342789793777,26.5733872756587,1211404.82078523,2613429.6380843,5455004.21755862,9982911.56682878,1209913.75272123,2595177.564261,5330785.16747768,9601061.9291325,NA,2467001.53437664,4754864.47279565,8272510.75046267,0,0,0,6.9,7.3,9.4,9.975,10.6,14.5,2,11,52,133,2,9,36,86,1,4,11,25,1138486,1444535.75,5030131.25,8850402.5,1138486,1432395,4918630,8532971,1093480,1319599,4386314,7373415,3.9,4,5,11.925,12.9,17.6,15.3,15.9,23,4,18,74.25,177.25,4,14,52,110,3,6,15.25,29.25,1352076,4106210,5967251.75,11828325.75,1352076,4084379,5807110,11371006.75,1352076,3934257,5102963,9909905
"265","UKE1",2141,922117,552503,166,10.4,15.9,19.5,17.3,25.2,37.5,21.8,32.7,44.4,1,5,33,139,0,2,15,74,NA,1,5,19,11994,315863,1165118,5348799,0,298713,1010080,4871486,NA,298713,743333,3704118,2.88503064144788,5.17146533465926,8.35956456718616,15.390758222655,23.0296387551688,37.3172739467985,20.3367291786184,34.1012141626279,41.69439984297,1.52464383586898,6.55096804418528,37.753151715021,134.575972463364,0.917528903599001,2.51156848859743,18.6169835281206,71.1075243163286,NA,NA,NA,17.5785480584351,176996.008800402,310719.675631183,1537598.3179423,5748916.20368565,172354.739986357,279829.077395819,1393826.81598539,5293301.31142144,NA,NA,NA,4211843.75630316,6.3,9.6,11.7,14.1,21.4,29.7,18.9,27.8,35.9,1,4,21,116,0,2,7,62,NA,1,3,15,5682,157689,692921,4704018,0,142871,582583,4302163,NA,166012,506800,3354806,14.4,21.4,27.7,20.6,29.8,47.9,24.8,38.1,58.1,2,7,54,163,1,3,30,87,NA,2,8,22,135737,374454,2457197,8237010,135737,341816,2280682,7671696,NA,298713,1922865,6436287
"266","UKE2",4520,825364,284218,76,12.1,15.5,22.8,17.9,24.7,34.5,21.6,29.1,39.8,1,5,40,158,0,3,24,91,NA,2,7,23,9941,170863,2243480,8702856,0,142871,2123091.5,8205449,NA,322605,1846017,6919233,5.61083097881662,8.52687662655507,17.0920672575979,14.0150331247789,21.9022911103465,32.8360560916153,18.6213434315042,26.6554943031196,38.1267901192685,1.92181873694515,8.64645053576361,51.4930006639495,159.881928458232,1.03679709800767,4.56164431693168,29.3321286123456,89.4176702642713,NA,NA,NA,23.0729266117737,96967.7427910595,650008.678665413,2911440.91326372,8270892.61083716,90644.7286142841,620510.999772222,2746207.97523517,7771553.97073655,NA,NA,NA,6481631.89847994,8.3,10.6,15.1,13.9,18.7,26.275,17.6,22.6,31.875,0,3,25,131,0,1,14,75,NA,1,5,19,0,58683,1673853.5,7422231.25,0,44222,1588200,7028941.25,NA,142871,1426625,5994480,17,23.5,33.4,23.5,32.6,46.2,27.9,37.3,51.1,2,9,52,179,1,5,31,102,NA,3,10,26,65928,567926,3031081,9421174.75,62910,547549,2868114,8882087,NA,1026666,2544555,7432118
"267","UKE3",1191,1392091,827823,235,4.7,5.5,7.8,8.4,10.1,17.7,10.6,12.9,24,6,34,104,232,4,21,60,129,1,4,15,37,309463,1244625,5627564,12059876,261622,1126571,5364534,11345844,366062,795562,4602882,9567120,1.7796106001691,2.44597860341027,4.15671267180091,8.70959958795796,10.1380871652787,17.428145645651,10.7237705724698,12.6301680709091,23.2949662773482,7.08877365057313,33.6360360062668,104.930071381828,232.87249253102,4.45162205631672,20.7376457429866,60.826933727752,128.991262065483,NA,4.1041656041164,14.9912857708296,36.9658183265318,454891.890084772,1377169.13773381,5912100.20257871,13265493.7340052,433571.980600406,1275686.22229366,5591005.81378444,12540266.1358884,NA,948992.180799962,4712606.88030021,10755957.2606834,2.7,2.9,3.9,6.7,7.8,14.8,8.5,10.4,20.5,3,25,98,220,2,15,57,121,1,3,14,32,151605,993204,4546872.5,11325837,130998,911423,4203349,10647664,93662,642794,3307758,8954633,6.8,8.2,11.9,10.85,12.8,22.3,13.65,15.65,28.7,9,38,108,240,6,23,63,134,2,5,16,40,581588.5,1466879.5,6673006.5,14562505.5,565309,1350530.5,6361296,13829984,486984,986912,5477477,12028212
"268","UKE4",1725,2301675,1606840,480,4.2,4.7,5.6,9.4,10.9,14.3,11.9,14.1,20.6,4,17,86,216,3,13,52,124,2,5,13,34,944460,1786503,5904914,11618183,937158,1732923,5642106,10953434,909131,1498217,4935638,9132411,1.498709548481,1.92057410364191,2.79339889428351,9.91000462706506,10.7586022353286,13.0343936915507,11.9655778509129,13.3688047617496,19.1064425689987,4.2942843798538,19.8639321363789,84.195567141321,217.804325979993,3.55320451410386,14.2953284021419,51.901235404651,124.573115231299,NA,NA,13.8094183583694,34.386156168877,951776.142683915,2309072.36321505,6055151.93402631,11639165.6451297,946085.342790359,2265914.40253424,5811945.87595208,10981034.9679725,NA,NA,5121770.01776532,9190382.07413862,0,0,0,7.1,8.2,10.2,9.5,11.3,16.7,3,13,68,211,2,10,42,120,1,4,12,32,258917,1579346,5577960,11193590,234087,1544299,5339053,10532453,364562.75,1368855,4665359,8819632,6.8,8.1,10.4,12.1,14.1,17.9,14.5,17.4,23.9,6,24,94,222,4,16,57,127,2,5,15,35,1201654,2719366,6199128,11805082,1193584,2705655,5939137,11140091,1179532,2685011.25,5155677,9322206
"269","UKF1",3392,2207386,1221405,345,7.1,9.6,12.6,11.7,15.4,20.4,13.7,18.7,24.8,3,19,93,240,1,9,49,135,1,4,14,40,129176,1041404.5,5263963,13788111,103943,974834.5,5045392,13058445,486984,865663,4411431.5,11211313,2.50352887986061,3.70309750990538,6.06439222682394,10.1102935327125,12.7801766433238,17.4259233319411,12.3789204516111,16.3751992628385,22.3611537809881,4.46578396347535,23.5097259835842,97.1969709874032,240.494008750622,2.46277316246456,11.782195320619,50.8195834348863,135.252853828012,NA,NA,15.5904477060197,39.8343089971577,469693.127714863,1302021.09189467,5645449.68478508,14028747.967071,456814.041924702,1225105.2442296,5330540.10419474,13297265.6838704,NA,NA,4608842.94151227,11409162.2503192,4.2,5.4,6.9,8.6,11.2,14.5,10.7,14.6,19.7,1,11,82,229,1,6,42,126,1,2,12,36,18548,665090,3767379.25,13118910.75,16611,628584,3442638,12417670,137780,606239,2650585,10635243.5,10.5,14.1,19.1,15.2,20.1,27.525,18.4,23.025,32.2,5,25,102,251,3,13,54,144,2,5,16,44,575185,1406457,6287717.75,15084694,557462,1330335,5982526.5,14352900,557462,1242375,5316650,12375429
"270","UKF2",3163,1816873,996136,274,8.2,10.2,12.9,13.2,16.6,19.9,16,20.1,25.7,2,13,68,211,1,6,38,120,1,3,16,36,107019,671048,5417911,17503131,92393,638618,5224706,16885596,212231,576260,4737584,15240373,2.91180379696324,4.07410363850418,6.34594184623801,11.4442848784698,15.611978052401,18.464688230823,14.2248053661428,19.3202829807037,24.9107940400897,3.25568930794833,16.3719852735992,75.5552110686878,213.298299330773,1.66251851395227,7.73932300166275,40.734658944241,120.090254519716,NA,NA,17.0252406194599,36.6068305269548,304506.035765296,1019898.16980714,6312730.78803582,13974889.6174064,293564.988420765,962803.026534051,6083715.53371424,13347177.8139826,NA,NA,5543952.94716747,11586809.9858829,5,6.3,7.9,9.8,13.15,16.1,12.4,16.65,22,1,9,60,206,1,5,32,114,1,3,13,34,19316,487943,2896560.5,9921100.5,18354,448260,2695092,9293117,104919,394799,2249307,7571271,11.9,14.3,18.2,16.7,20.5,24.8,19.8,24.1,30.05,4,17,78,217,2,8,42,124,2,5,18,40,312257,1164266.5,5926628,18695022,295693,1110898,5667636,18079452,471341,1047647,5125563,16316364
"271","UKF3",3683,748809,172971,55,11.4,14,27.2,18,23.2,43.6,22.4,29.1,53.8,1,5,30,166,1,3,16,81,NA,1,4,21,15520,136308,772597,5695598,13717,118178,703300,5130482,NA,123400,609458,3810918,6.02696348468032,7.8815083686227,22.3732565981446,17.0020905197454,22.3000204324467,42.5594371862518,22.2919347924504,27.4040957039779,50.9086550775965,1.29667244918264,5.85286902267467,40.9667004536537,166.977350699578,0.868288174955162,3.41545975008313,20.8213469656481,83.7659670222981,NA,NA,NA,22.3233374598863,49156.9102788562,169878.700409584,1557398.85895068,6459415.22356435,46380.5997777805,154229.81950671,1422770.47425044,5887006.11452453,NA,NA,NA,4618924.03227525,7.7,9.65,18.3,14.7,19.3,36.7,19.7,25,44,0,4,19,138,0,2,11,68,NA,1,2,17,0,71293.5,517064,4615151,0,58525,447079,4117583,NA,102658,238395,3028300,15.1,18.6,36.8,21.2,27.1,52.5,25.7,33,63.1,2,6,44,185,1,4,22,94,NA,1,6,25,34544,194819,1791448,7398900,34159,177467,1649451,6735138,NA,135737,1339256,5226890
"272","UKG1",4622,1362460,626269,204,9.9,12,14.2,15.3,18.9,25.8,19,23.1,30.1,1,7,41,166,1,5,25,94,1,3,11,31,55859,342361,3897245,8681592,55859,321543,3794634,8171099.5,91393,336969,3532274,6926224,3.83999787149715,5.11154602703933,7.01095819326806,12.6106186603643,15.4170948137926,20.1073312244029,15.5974699440717,19.0727590534768,25.9424389706854,2.54293116862146,11.1812955976689,53.9848839598961,177.550005137766,1.97197936086197,7.84383468138514,31.8363306078711,99.5389596758804,NA,NA,14.1024683293454,33.3771200622404,626666.588898023,2107014.63958942,4378946.54659293,10540101.6021402,622895.640411462,2085184.82676556,4229064.22637509,10001601.9041469,NA,NA,3864151.48529792,8675340.4771208,6.3,7.2,8.1,11.5,13.2,16.9,15,17.1,22.3,1,4,29,145,0,2,17,87,1,1,7,25,6128,90717,2941038.25,7190253,0,76842,2885953,6776179.25,64711,55859,2771700.5,5513158,14.3,18.3,21.4,20.1,26.775,35.6,24.4,31,41.8,2,11,54,187,2,8,34,104,2,4,15,37,113784,2734424,4800490,9718238,112162,2711822.25,4667029,9146473.25,387473,2635685,4248440,7800776
"273","UKG2",4773,1637828,910830,324,9.7,11.7,14.6,15.5,18.4,22.8,18.9,23.6,30.9,1,8,45,180,1,5,29,104,1,3,11,34,59342,464896,4305959,12011701,58666,441710,4188806,11497755,190505,443698,3959253,10202611,3.11255266120741,4.2652473275582,5.86431359092651,12.3247889888316,14.6628412751522,18.5591509609068,15.3907820601431,18.8401002425163,25.6841882664114,2.69956307988385,12.0640177112615,60.9823546794902,207.482461528317,1.90942455495937,7.86293127239246,36.6464531074081,121.636478922085,NA,NA,15.3963322155928,37.2210763279172,707553.413107481,1702113.63306587,6012938.49191124,12885766.9963299,702161.37540511,1672533.71578578,5846958.01528244,12300732.6518371,NA,NA,5451155.74900112,10668921.1977998,5.8,6.6,7.7,11.6,13.9,16.9,14.9,18,24,1,5,29,141,0,2,18,84,1,2,8,27,5972,155379,3200108,9781553,0,142383,3110319,9430047,63418,190505,2982340,8354914,14.7,18.8,23.3,20.5,24.9,32.7,24.9,30.8,40.6,3,12,63,227,2,7,39,131,2,4,15,40,316563,2668282,6014603,13486669,316563,2641071,5794753,12829799,385032,2643904,5305896,11071227
"274","UKG3",886,2873653,2792888,713,0,0,0,12.8,14,16,16.2,18,22.5,2,12,69,188,2,9,41,101,1,5,19,36,2388174,2896504,5822132,11257853.5,2380680,2875504,5622610,10685599,2380680,2799685,5135464,9340715,0.130400712960124,0.130400712960124,0.151555354804494,13.8442435812536,15.5415579751626,17.0354026738789,17.2761368543801,19.15779253793,22.8883685678125,1.96677886996099,12.254413807095,68.1252628622871,187.657914856108,1.68018163640495,8.52633390322353,40.9288859858863,101.546765736851,NA,4.89367018216883,18.8055930900495,35.2594770488991,2099894.12800954,2910745.05221507,5570164.44058068,10768518.598733,2097895.52914635,2885648.71602104,5388142.06452588,10186437.8305338,NA,2810665.46071325,4942609.23110689,8866533.61204258,0,0,0,10.1,11.1,13.1,13.6,15.3,19.5,1,11,63,184,1,7.25,39,99,1,4,18,34,2380680,2734242,5272672.75,9269910,2380680,2707473,5107082.5,8661322.5,2380680,2650643,4700443,7303913,0,0,0,15.7,17.6,19.2,19.2,21.1,24.8,3,14,75,193,2,10,44,104,2,6,20,36,2460814,3092291,5989683.75,11519676,2460814,3074374,5792038,10927927,2453856,2988231,5315259,9599311
"275","UKH1",8986,2495386,894252,257,10.1,14.3,22.8,15.5,21.7,39.4,19,27.3,48.1,1,7,34,108,1,3,15,55,NA,1,4,14,16431,217936,758365,4729501,10500,186273,644954.5,4247939,NA,175773,453598,3109166,5.08532840209891,8.07136058309214,15.2865815148438,14.0357663303392,18.5301585406026,34.9556560788591,17.8416474244866,25.8542685179767,44.54665799199,1.85763845753723,8.41769129104676,41.6499755949581,120.395569262631,1.1155865264933,4.00457684702888,20.3922607564521,63.826008481253,NA,NA,NA,17.4340198269927,87308.5804637038,227635.748183648,2456990.37174569,8572465.99829165,82182.3647491811,197717.106559065,2312630.65114375,8185475.51754598,NA,NA,NA,7171302.99039948,7,9.8,14.8,12.6,17.6,31.1,16.1,23,40.2,1,5,23,72,0,2,9,33,NA,1,3,7,6550,96826,552234,1603247,0,65012,425966,1329500,NA,123400,304052,806602,13.4,19.2,31.3,18.7,26.6,47.2,22.3,32.2,55.7,2,9,44,153,1,4,22,84,NA,2,5,23,66271,258380,1066609,13277025,62008,224775,913693.75,12819134.25,NA,220928,621194,11378366
"276","UKH2",2361,1848492,976510,246,6.6,7.2,9.8,11.1,12.3,17.2,13.4,14.8,21.4,3,17,73,213,3,13,47,133,1,5,16,40,189491,9263463,11380520,16450624,187263,9217921,11203773,15889207,246563,8959903,10507339,13866146,2.57055437621586,2.86059404098044,5.32356634489086,10.4878218028533,11.654035235208,15.7531218420204,12.6961213248421,13.9564744667545,19.3739197140155,4.2711815901827,19.6099593614687,77.6319535058848,214.347392360908,3.28706534840291,14.5090333093138,51.7697128253733,133.282732627461,NA,NA,18.3219900329566,40.7158510829368,3699155.29077053,7509585.53443997,11726498.7212777,16662079.7019782,3692066.83612155,7472752.0372839,11541724.1150716,16101012.6595338,NA,NA,10787597.2438674,14046161.8348394,4.1,4.4,5.8,8.4,9.3,13.4,10.6,11.7,17.2,2,14,67,209,1,10,43,128,1,3,14,38,100219,698015,11055511,16015395,100219,672005,10875665,15449166,100219,529350,10188821,13318999,9.8,10.3,14.1,13.9,15.4,22.4,16.2,18.1,26.5,5,21,80,216,4,16,53,135,2,6,19,42,568097,9568357,11890458,16954762,562942,9537174,11718758,16395651,8793708,9289476,10969279,14291438
"277","UKH3",3046,1804601,963924,267,7,8.2,11.1,11.6,14.5,21.1,14.6,18.3,28,3,14,61,179,2,8,38,112,1,3,11,32,118022,588331,10697933,14598244.5,108895,552151,10539379.5,14120271.5,108895,460049,9906921,12301080,2.66532746019758,3.51551888755464,6.63254193032144,10.8320241981468,12.5511008250577,18.1362314439591,14.2448708606501,16.3773025727017,24.5767056540476,3.48498476948644,14.8918353697022,58.2901472403041,175.130847206668,2.65635838614741,10.4722656143934,37.8781121145339,110.052677572494,NA,NA,12.2406243817885,31.6748815943247,2126578.32896136,5619821.10627723,10238981.8933188,14603620.4626851,2120149.99168625,5587710.1781657,10094342.912553,14149237.3159923,NA,NA,9468972.9794891,12339649.8386746,4.525,5.2,6.3,9.1,10.9,15.3,11.6,14.5,20.9,2,9,48,157,1,6,29,97,1,2,8,26,30801,330591,10246395.5,13681706,29604,296696,10119469,13270241.75,99462,208357,9619069,11636888.75,9.6,11.9,19.1,14.7,18.1,28.6,18.275,21.7,34.6,4,18,70,196,3,12,46,123,2,5,15,36,290584,9471121,11235491,15402193,282493,9435207,11060385.25,14893312,450571,9258066,10294860,12847658
"278","UKI3",108,1127839,1126373,107,0,0,0,27.25,27.25,29.9,30.8,31.1,33.3,0,2,61,213,0,2,44,139,NA,1.5,18,43,0,8812475.5,11304488,16774607,0,8809289,11167516.5,16261641,NA,8758139,10589940,14111484,0.00675912076103061,0.00675912076103061,0.00675912076103061,27.3790790174839,27.385226171466,30.0629448884105,31.1605408218726,31.3073016627373,33.8985108690159,0.447914108308012,2.75503241154101,60.4340193946122,212.072207114668,0.447914108308012,2.49114013613645,43.5252717808127,138.283283340973,NA,1.583076130547,17.3504454093182,42.0211741214837,3906962.16370422,8825239.88879796,11284746.3023064,16657132.4663201,3906962.16370422,8823194.63384224,11155433.4554905,16128990.0591352,NA,8801004.81854414,10581583.0281272,13929934.481973,0,0,0,24.275,24.275,27.075,28.4,28.625,31.075,0,1.75,58,211,0,1.75,42,137,NA,1,16,41,0,8741343.25,11166278.5,16499549.5,0,8741343.25,11035672,15957686.75,NA,8722570,10444800,13741085,0,0,0,29.875,29.875,32.325,33.175,33.175,36,1,4,64.25,214,1,4,46.25,140,NA,2,19,43,8722570,8897863.25,11509160,16840781.75,8722570,8895383.5,11383031.75,16320449,NA,8868787,10791698,14111484
"279","UKI4",214,2377182,2377182,214,0,0,0,27.2,27.6,31.25,29.55,31.25,34.3,0,3,57,212,0,2,41,137,NA,1,16,42,0,8756197,11148754,16585789,0,8747601,11023912.5,16052749.5,NA,8722570,10415354,13861294,0,0,0,28.1247358006244,28.6752719396327,31.9301688301527,30.7209496370072,32.2490418066433,34.7656553852418,0.205422218408182,3.27273216775156,56.8361732505126,212.226775232187,0.205422218408182,2.31103255871868,40.6731142167491,136.55845534755,NA,1.57441121462303,16.0544009671956,42.29297504356,1791809.67962066,8794746.24170383,11181813.301406,16595642.8067241,1791809.67962066,8787162.46062186,11059197.4822298,16058599.5618526,NA,8768997.62904144,10466656.1431312,13901904.1833625,0,0,0,23.1,23.7,27.025,25.725,28.3,30.125,0,1,52,209,0,1,37,135,NA,1,15,42,0,8722570,10966851,16483305.25,0,8722570,10862821.5,15948626.5,NA,8722570,10329054,13798609,0,0,0,31.575,31.675,35.275,34.1,35.25,37.875,1,5.75,61,214,1,3,43.75,138,NA,2,17,43,8722570,8892635,11322593.75,16704492.25,8722570,8878498,11193041,16169675,NA,8807495,10631448.25,14010840
"280","UKI5",420,1875053,1864455,364,0,0,0,15.8,16.45,19.8,18.35,20.1,23.05,1,13,70,213,1,9,50,136,1,4,17,42,8722570,9233511,11469957,16314143,8722570,9190093,11315020,15753007,8722570,9085056,10538094,13604717,0.0216423215770434,0.0216487213961419,0.021691440188624,17.7852115113546,18.509442239766,20.5677028862651,19.8233393402746,21.7296846542471,24.2168590967829,1.40945029287172,11.7423432830965,68.3751861947369,212.53471555204,1.25519918636967,7.73250622782396,48.4973779407835,135.987071832103,NA,4.18363214266477,16.2312553298493,41.5116655369208,8118616.04305798,9184543.40949616,11423927.5687327,16303502.8433452,8117502.47142667,9153443.36690963,11277305.0203237,15764183.1434546,NA,9054941.93217578,10495665.7060456,13606889.3829636,0,0,0,12.4,12.775,15.575,14.8,16.975,19.3,1,10,66,205,1,6,46,132,1,3,15,41,8722570,9081383,11249212,16033257.25,8722570,9050021,11106261,15516460,8722570,8886177,10302503,13400087,0,0,0,19.225,20.825,22.8,21.7,23.325,26.425,3,16,75.25,218,2,11,54,138,1,6,18,42,8772890,9496591.25,11701108.25,16380036,8767140,9462831,11547718.25,15842389,8722570,9320066,10686492,13660479
"281","UKI6",352,1286496,1254140,280,0,0,0,14.05,15.9,23,19.6,21.2,27.75,2,8,56,203,1,6,41,136,1,3,15,42,8731166,8971755,11085431,16506102,8722570,8954635,10968009,16024203,8722570,8885080,10378731,13899253,0.100375982513743,0.138969884088252,0.143841722010795,15.4145145418252,16.3722613206726,22.985228403353,20.9903134560854,22.2133411219312,29.0392668923961,1.4455085752307,7.36592807128821,55.3238300002487,203.807179346069,1.39375171007139,6.0837989391339,40.0981736437579,135.566621272044,NA,2.86494711215581,15.5864946334851,42.2455864612094,8160080.14434635,8974341.93090612,11088282.1984118,16533024.4870322,8159635.24233344,8964108.60011924,10975685.814947,16039922.1666931,NA,8905251.24467157,10417488.1914604,13913547.8805414,0,0,0,10.7,12.3,18.8,16.775,17.875,24.3,1,6,51,199,1,5,37,130,1,2,15,41,8722570,8841756,10945427,16217452,8722570,8830465,10835441,15732577,8722570,8777018,10267330,13649063,0,0,0,17.125,19.8,27.325,22.625,25.1,31.6,2,10,64,205,2,8,45,137,1,4,17,43,8747601,9113131,11398037.25,16690752.25,8747601,9104155,11264199,16184341,8722570,9023070,10657108,14019462
"282","UKI7",452,2100276,2081638,410,0,0,0,15.45,15.7,18.1,18.4,19.95,22.95,1,11,75,219,1,9,53,141,1,5,20,44,8722570,9258649,11800266,16946986,8722570,9236673,11630610.5,16393571,8722570,9125559,10865998,14200054,0.0365348649415601,0.0365348649415601,0.0366573250372808,16.8489478525679,16.9492490034643,18.6664440292609,19.6117808802272,21.1279155691919,23.4777267844798,1.47367964972223,10.9744100299199,74.1977578184962,217.971850842461,1.32861681036207,8.43342827323647,52.5212810125907,141.370889349781,NA,4.67496748046447,19.7975294675557,43.3088884508512,7717591.87896162,9242044.17314962,11779595.0322967,16855586.4862337,7716378.62461743,9221043.47034009,11618277.4073698,16311643.7360509,NA,9134348.21301819,10909988.9543946,14100084.6860917,0,0,0,11.8,11.9,14,15.175,16.7,19.375,1,9,70,216,1,7,50,139,1,3,19,42,8722570,9098141,11589638,16609612.5,8722570,9083727,11443532,16049916,8722570,9022935,10767946,13891022,0,0,0,19.325,19.425,21.4,21.8,23.325,25.9,2,15,80,221,2,12,56,144,2,7,21,44,8868787,9462797,12020941,17055520,8868787,9436138,11850954.75,16520725,8868787,9357236,11051342,14287800
